282.,2016-04-08 14:41:27,131.42,94%,"The Orient was almost a European invention, and had been sin...",Win (1 of 4)
281.,2016-04-08 14:38:10,148.80,97%,"With no map to navigate one's life, some of us have stood st...",Win (1 of 5)
280.,2015-09-22 14:40:56,134.02,93%,"Ticking away the moments that make up a dull day, you fritte...",Win (1 of 2)
279.,2015-09-18 12:09:36,130.99,95%,I'll tell you a secret. Something they don't teach you in yo...,Win (1 of 5)
278.,2015-09-18 12:08:18,106.85,90%,"Hello, hello, hello, is there anybody in there? Just nod if ...",No win (3 of 3)
277.,2015-09-18 12:07:15,124.38,89%,There are very few things I wish I could change about those ...,Win (1 of 2)
276.,2015-09-18 12:06:21,95.20,88%,I know that you weren't bored that day because there was a l...,Win (1 of 3)
275.,2015-09-17 08:26:43,116.75,90%,"But suddenly, I viddied that thinking was for the gloopy one...",No win (3 of 3)
274.,2015-09-15 19:18:34,136.51,92%,Come sail your ships around me and burn your bridges down. W...,Win (1 of 4)
273.,2015-09-01 14:24:58,84.62,75%,Data is by definition easy to copy. And the Internet makes c...,Win (1 of 2)
272.,2015-09-01 14:23:47,120.54,85%,"So I was sitting in my cubicle today, and I realized, ever s...",No win (2 of 4)
271.,2015-08-21 12:08:56,117.22,86%,So what's in this for you? Should you rush out in search of ...,Win (1 of 4)
270.,2015-08-20 13:18:54,106.68,90%,"OK, let me get something straight: this is a journal, not a ...",Win (1 of 2)
269.,2015-08-20 12:08:20,138.02,94%,Do I really look like a guy with a plan? You know what I am?...,Win (1 of 3)
268.,2015-08-20 11:39:20,132.39,92%,"The terminator wouldn't stop, it would never leave him. It w...",Win (1 of 3)
267.,2015-08-20 11:38:06,115.52,92%,"A long time ago, I was in Burma, my friends and I were worki...",No win (2 of 4)
266.,2015-08-19 14:56:54,131.35,92%,There comes a point when you just love someone. Not because ...,Win (1 of 4)
265.,2015-08-19 14:55:43,142.82,94%,She's got eyes of the bluest skies as if they thought of rai...,Win (1 of 5)
264.,2015-08-14 21:42:37,120.28,96%,"My friend, I shall be pedagogic, and say you ought to start ...",Win (1 of 2)
263.,2015-08-14 21:41:47,92.79,86%,Scissors cuts paper. Paper covers rock. Rock crushes lizard....,No win (2 of 2)
262.,2015-08-14 21:37:35,107.22,94%,All that year the animals worked like slaves. But they were ...,No win (2 of 2)
261.,2015-08-14 21:36:27,119.60,94%,"To be fair, English is full of booby traps for the unwary fo...",Win (1 of 2)
260.,2015-08-14 21:35:15,115.05,92%,There's a hole in the world like a great black pit. And the ...,Win (1 of 2)
259.,2015-05-19 13:35:08,120.19,88%,He had spent enormous amounts of time at the great libraries...,Win (1 of 3)
258.,2015-05-13 11:31:09,130.14,94%,We've arranged a global civilization in which most crucial e...,Win (1 of 2)
257.,2015-05-11 14:09:31,95.00,90%,We're no strangers to love. You know the rules and so do I. ...,No win (4 of 5)
256.,2015-05-07 19:29:00,128.58,91%,She's got eyes of the bluest skies as if they thought of rai...,Win (1 of 4)
255.,2015-05-07 14:00:08,137.19,94%,The ultimate way to compose is to be able to keyboard as fas...,Win (1 of 3)
254.,2015-05-07 13:59:26,105.83,82%,"But older than me now, more constant, more real, and the fur...",No win (2 of 4)
