162.,2009-06-18 02:30:50,124.19,100%,The beginner writes just twenty pieces. The professional wri...,Win (1 of 3)
161.,2009-06-18 02:29:49,129.23,100%,"A long time ago, I was in Burma, my friends and I were worki...",Win (1 of 3)
160.,2009-06-18 02:28:45,105.97,100%,Images of broken light which dance before me like a million ...,No win (3 of 3)
159.,2009-06-18 02:27:29,104.53,100%,"Double, double, toil and trouble; fire burn, and cauldron bu...",No win (3 of 3)
158.,2009-06-18 02:26:23,142.85,100%,You've got a way to keep me on your side. You give me cause ...,Win (1 of 4)
157.,2009-06-18 02:25:43,116.03,100%,"Warmer water increases the moisture content of storms, and w...",Win (1 of 2)
156.,2009-06-18 02:24:56,86.81,100%,"Yes, the newspapers were right: snow was general all over Ir...",No win (2 of 3)
155.,2009-06-18 02:24:06,115.59,100%,"Ezekiel twenty-five, seventeen: The path of the righteous ma...",Win (1 of 3)
154.,2009-06-18 02:22:59,132.77,100%,What? A swallow carrying a coconut? It's not a question of w...,Win (1 of 3)
153.,2009-06-18 02:22:05,133.12,100%,"There is no pain, you are receding. A distant ship smoke on ...",No win (2 of 3)
152.,2009-06-18 02:20:53,114.96,100%,"Throughout my academic career, I'd given some pretty good ta...",Win (1 of 3)
151.,2009-06-18 02:20:18,123.05,100%,"In the casino, the cardinal rule is to keep them playing and...",Win (1 of 2)
150.,2009-06-18 02:19:14,127.25,100%,"Combat for a naval aviator is fought in short, violent burst...",Win (1 of 2)
149.,2009-06-18 02:18:28,130.50,100%,The alternative to binge travel - the mini retirement - enta...,Win (1 of 3)
148.,2009-06-18 02:17:17,129.25,100%,"Today, you people are no longer maggots. Today, you are Mari...",Win (1 of 4)
147.,2009-06-18 02:15:55,106.69,100%,"Ezekiel twenty-five, seventeen: The path of the righteous ma...",Win (1 of 2)
146.,2009-06-16 19:29:10,125.07,100%,"""This man right here,"" McGuinness said, pointing at Kenna, ""...",No win (2 of 3)
145.,2009-06-16 19:21:37,120.82,100%,Being able to quit things that don't work is integral to bei...,Win (1 of 2)
144.,2009-06-16 19:20:51,120.30,100%,"Now you might ask yourself, if by yourself you mean me, ""Ste...",Win (1 of 5)
143.,2009-06-16 19:18:54,109.51,100%,"Oh bliss! Bliss and heaven! Oh, it was gorgeousness and gorg...",Win (1 of 4)
142.,2009-06-16 19:18:08,104.42,100%,"No man is an island, entire of itself; every man is a piece ...",Win (1 of 3)
141.,2009-06-16 19:13:07,116.26,100%,"There is no pain, you are receding. A distant ship smoke on ...",No win (3 of 3)
140.,2009-06-16 19:12:08,120.58,100%,"Whenever you watch the mind, you withdraw consciousness from...",No win (3 of 3)
139.,2009-06-16 19:11:12,117.60,100%,The beginner writes just twenty pieces. The professional wri...,No win (3 of 3)
138.,2009-06-16 15:15:51,87.22,100%,"Let's sort the buyers from the spiers, the needy from the gr...",No win (2 of 3)
137.,2009-06-16 15:14:42,117.52,100%,"My name is Turkish. Funny name for an Englishman, I know. My...",Win (1 of 3)
