227.,2011-11-03 19:11:52,73.55,93%,Most popular song lyrics have two sections - a verse and a b...,Win (1 of 4)
226.,2011-11-03 19:10:42,81.72,96%,We often believe the more we practice a skill or technique -...,Win (1 of 5)
225.,2011-11-03 19:09:27,88.18,96%,"I'm so glad you came, I'm so glad you remembered, to see how...",No win (2 of 4)
224.,2011-11-03 19:08:46,74.78,92%,"Ever since I was a child, folks have thought they had me peg...",No win (2 of 3)
223.,2011-11-03 19:08:04,81.25,98%,"When I was a kid, you never saw radicchio in the produce sec...",No win (2 of 3)
222.,2011-11-03 19:02:21,96.41,97%,Come sail your ships around me and burn your bridges down. W...,Win (1 of 4)
221.,2011-11-03 19:01:20,79.73,93%,"A computer needs a manager to administer its operations, jus...",No win (2 of 2)
220.,2011-11-03 19:00:27,84.37,97%,A total of twenty-five friends were headed from San Francisc...,Win (1 of 3)
219.,2011-11-03 18:58:59,95.09,97%,It is by will alone I set my mind in motion. It is by the ju...,Win (1 of 3)
218.,2011-11-03 18:57:30,84.07,93%,"The melted mozzarella layer, which we shall designate MML, i...",Win (1 of 2)
217.,2011-11-03 18:56:22,106.71,100%,I still see things that are not here. I just choose not to a...,Win (1 of 2)
216.,2011-06-04 12:24:16,87.00,97%,But the two men were not lonely at all. At home they were co...,No win (3 of 4)
215.,2011-06-04 12:23:31,86.10,94%,"Hello, hello, hello, is there anybody in there? Just nod if ...",No win (3 of 4)
214.,2011-06-04 12:22:27,92.22,99%,"What about Tony? You know, Bullet Tooth Tony. He'll find you...",Win (1 of 5)
213.,2011-06-04 12:21:41,81.22,96%,The evidence in the standard history of Qwerty versus Dvorak...,No win (4 of 4)
212.,2011-05-27 21:27:55,84.24,96%,"A long time ago, I was in Burma, my friends and I were worki...",No win (2 of 4)
211.,2011-05-27 21:26:29,88.19,97%,"Throughout my academic career, I'd given some pretty good ta...",Win (1 of 5)
210.,2011-05-27 21:25:47,94.85,98%,The only preventive thing I do is wash clothes after buying ...,No win (2 of 4)
209.,2011-05-27 21:24:58,86.76,96%,"I did my best, it wasn't much. I couldn't feel, so I tried t...",Win (1 of 5)
208.,2011-05-27 21:24:03,41.68,78%,We don't need no education. We don't need no thought control...,No win (4 of 5)
207.,2011-05-27 21:22:28,97.31,98%,"A computer needs a manager to administer its operations, jus...",Win (1 of 2)
206.,2011-05-27 21:21:46,80.17,95%,"In short order, Carter then proceeded to kill any chance he ...",Win (1 of 4)
205.,2011-05-27 21:20:38,85.27,94%,"As if that blind rage had washed me clean, rid me of hope; f...",No win (2 of 5)
204.,2011-05-27 21:19:47,70.98,91%,Had dreams. Two of 'em. Both had my father. It's peculiar. I...,No win (2 of 4)
203.,2011-05-27 21:18:16,82.22,95%,"A computer needs a manager to administer its operations, jus...",Win (1 of 3)
202.,2011-05-27 21:17:35,74.39,94%,Three changes occur while the stacked disk structure equilib...,No win (2 of 2)
201.,2011-05-27 21:15:52,97.51,98%,"This was the most delicious meal he'd had in recent years, a...",No win (2 of 3)
200.,2011-05-27 21:15:01,84.75,94%,If there is one thing the history of evolution has taught us...,No win (2 of 5)
199.,2011-05-27 21:14:09,80.21,96%,"Good games stay within, but at the outer edge, of the player...",No win (2 of 5)
198.,2011-05-27 21:13:17,92.55,96%,"I was shaking like a leaf, so without thinking I lit up a ci...",No win (2 of 2)
197.,2011-05-27 21:11:36,109.34,99%,Let me tell you why you're here. You're here because you kno...,Win (1 of 5)
196.,2011-05-27 21:10:05,101.10,99%,"I rejected those answers; instead, I chose something differe...",Win (1 of 3)
195.,2011-05-27 21:08:57,97.39,98%,"But suddenly, I viddied that thinking was for the gloopy one...",Win (1 of 5)
194.,2011-05-27 21:08:05,79.74,93%,"In the English language, swearing is essential to effective ...",No win (2 of 4)
193.,2011-05-27 21:07:18,75.34,93%,"Finally, gentlemen, there are people with an hereditary anim...",No win (2 of 5)
192.,2011-05-27 21:05:36,73.51,94%,"""This man right here,"" McGuinness said, pointing at Kenna, ""...",No win (2 of 4)
191.,2011-05-27 21:04:16,77.67,94%,"Double, double, toil and trouble; fire burn, and cauldron bu...",No win (2 of 4)
190.,2011-05-27 21:02:35,106.79,99%,Now I want you to think and stop being a smart aleck. A man'...,Win (1 of 3)
