130.,2014-06-17 03:19:02,120.31,96%,We sit silently and watch the world around us. This has take...,No win (2 of 3)
129.,2014-06-12 03:42:03,115.63,98%,He canceled all his commitments and pulled together the most...,Win (1 of 3)
128.,2012-08-09 03:05:12,132.69,100%,I will need my spectacles and a clear head. Today I broke my...,Win (1 of 3)
127.,2012-08-08 04:53:56,124.08,96%,"I went to the woods because I wished to live deliberately, t...",Win (1 of 4)
126.,2012-08-08 04:52:46,131.35,93%,Facts can be thought of as objective or subjective. Things a...,No win (1 of 1)
125.,2012-08-07 04:56:36,139.47,97%,"I went to the woods because I wished to live deliberately, t...",No win (2 of 2)
124.,2012-07-31 06:24:45,127.41,97%,A giant inverted steel pyramid is perfectly balanced on its ...,Win (1 of 2)
123.,2012-07-31 01:49:10,127.18,98%,The treatment of atoms with more than one electron requires ...,Win (1 of 4)
122.,2012-07-31 01:40:32,127.10,95%,Good games offer players a set of challenging problems and t...,Win (1 of 2)
121.,2012-07-30 05:07:41,116.12,97%,"My name is Turkish. Funny name for an Englishman, I know. My...",Win (1 of 3)
120.,2012-07-30 02:36:05,139.64,99%,"There is no physical separation after the slicing, so that e...",Win (1 of 2)
119.,2012-07-26 02:21:25,116.44,93%,"It's a blue savanna song: somewhere cross the desert, someti...",No win (2 of 3)
118.,2012-07-24 06:27:34,120.72,97%,"Hello, hello, hello, is there anybody in there? Just nod if ...",Win (1 of 2)
117.,2012-07-24 05:03:28,118.74,95%,"You have a class of young strong men and women, and they wan...",No win (2 of 3)
116.,2012-07-23 05:07:18,121.10,99%,Chance and chance alone has a message for us. Everything tha...,Win (1 of 2)
115.,2012-07-23 04:55:10,114.59,96%,The time has come for man to set himself a goal. The time ha...,Win (1 of 3)
114.,2012-07-20 05:10:29,115.21,97%,I can already hear your tune calling me across the room. Whe...,No win (2 of 2)
113.,2012-07-20 05:09:21,127.40,95%,Although his voice was also broken by uncertainty and his ha...,Win (1 of 4)
112.,2012-07-20 04:57:31,118.26,100%,"Well, it just so happens, this hacienda comes with its very ...",Win (1 of 3)
111.,2012-07-18 06:03:58,121.40,96%,Convection also plays a minor role because of the relative t...,Win (1 of 3)
110.,2012-07-18 04:57:30,127.64,98%,It is possible that I already had some presentiment of my fu...,Win (1 of 2)
109.,2012-07-18 04:51:31,108.73,96%,The great edifice of variety and choice that is an American ...,No win (2 of 2)
108.,2012-07-17 05:11:10,106.28,94%,"A computer needs a manager to administer its operations, jus...",Win (1 of 4)
107.,2012-07-14 01:55:48,117.88,95%,"In general, many of these targets are easier marks if you ar...",Win (1 of 4)
106.,2012-07-13 04:42:17,116.48,93%,I think you're gonna find - when all this stuff is over and ...,No win (3 of 3)
105.,2012-07-13 04:39:04,110.95,95%,"I did my best, it wasn't much. I couldn't feel, so I tried t...",Win (1 of 2)
104.,2012-07-13 04:38:19,123.97,92%,"A little boy went out to play. When he opened his door, he s...",No win (2 of 2)
