358.,2015-02-18 16:53:16,125.84,97%,"Whether you're a student, secretary, office administrator, m...",Win (1 of 3)
357.,2015-02-18 16:52:29,142.47,96%,Rhymes trap you into saying things you don't want to say. A ...,Win (1 of 3)
356.,2014-10-09 20:57:11,146.40,95%,We sit silently and watch the world around us. This has take...,No win (3 of 3)
355.,2014-10-05 20:12:04,161.09,99%,But if in efficient causes it is possible to go on to infini...,Win (1 of 3)
354.,2014-10-05 04:14:51,157.05,98%,Is it sweeter to exist only in the mind or to exist both in ...,Win (1 of 3)
353.,2014-10-05 04:12:50,127.96,95%,"Contrary to the feminist cant, there are many things we can ...",Win (1 of 3)
352.,2014-10-05 04:12:08,135.50,95%,Who is Keyser Soze? He is supposed to be Turkish. Some say h...,Win (1 of 4)
351.,2014-10-05 03:52:52,147.83,95%,"Your face has fallen sad now, for you know the time is nigh....",Win (1 of 3)
350.,2014-10-05 03:52:07,135.27,98%,You could choke a dozen donkeys on that! And you're haggling...,Win (1 of 2)
349.,2014-10-05 03:51:20,35.84,94%,"Well, it just so happens, this hacienda comes with its very ...",Win (1 of 2)
348.,2014-10-05 03:47:49,129.31,91%,The invention of the wheel represented a major turning point...,Win (1 of 3)
347.,2014-10-05 02:20:17,125.50,94%,"However, let us leave aside the philosophical, social, and e...",Win (1 of 2)
346.,2014-10-04 21:00:04,37.55,92%,I said that I would see you because I had heard that you wer...,Win (1 of 2)
345.,2014-10-04 20:42:18,163.31,99%,There is something about yourself that you don't know. Somet...,Win (1 of 3)
344.,2014-10-04 18:52:27,150.07,95%,Your faith was strong but you needed proof. You saw her bath...,Win (1 of 4)
343.,2014-10-04 17:22:22,128.58,95%,"Disillusion is the greatest gift I can give you. But, becaus...",Win (1 of 4)
342.,2014-10-04 04:07:42,158.70,97%,If you're working out in front of a mirror and watching your...,Win (1 of 2)
341.,2014-10-04 04:06:50,138.13,94%,I'd just like to point out that you were given every opportu...,Win (1 of 3)
340.,2014-10-02 16:49:49,139.53,96%,"As the netted bag says, this potato was grown in Idaho, that...",Win (1 of 3)
339.,2014-10-02 16:48:49,118.56,88%,"Contrary to the feminist cant, there are many things we can ...",Win (1 of 3)
338.,2014-10-02 16:47:53,146.14,96%,"All Ninja are men of peace, and must always remain so or los...",No win (1 of 1)
337.,2014-10-02 16:47:09,135.47,93%,Many rivers to cross but I can't seem to find my way over. W...,No win (1 of 1)
336.,2014-10-02 16:46:27,139.52,98%,What? A swallow carrying a coconut? It's not a question of w...,Win (1 of 3)
335.,2014-10-02 16:45:35,142.32,97%,"One respondent said ""For women - a lot of games are crap - t...",Win (1 of 3)
334.,2014-10-02 16:44:51,141.70,96%,Instead of hiring workers during the peak hog kill in the wi...,Win (1 of 3)
333.,2014-10-02 16:43:57,143.09,96%,"And you know it's time to go, through the sleet and driving ...",Win (1 of 3)
332.,2014-10-02 16:43:14,137.82,95%,"The time I waited seemed endless, and I felt doubts and fear...",Win (1 of 3)
331.,2014-10-02 16:42:18,149.80,95%,"It is a period of civil war. Rebel spaceships, striking from...",Win (1 of 2)
330.,2014-10-02 16:41:25,133.43,93%,"Well, it just so happens, this hacienda comes with its very ...",Win (1 of 4)
329.,2014-10-02 16:40:19,143.13,97%,"Whether you're a student, secretary, office administrator, m...",Win (1 of 4)
328.,2014-10-02 16:39:05,123.14,88%,Groups of illegal miners smuggle themselves down in freight ...,No win (2 of 3)
327.,2014-09-29 00:19:36,151.86,98%,"A lot of people, especially this one psychoanalyst guy they ...",No win (1 of 1)
326.,2014-09-29 00:18:11,157.51,98%,"Thirdly, however, these wars could now be waged with the new...",Win (1 of 2)
325.,2014-09-28 18:10:46,139.09,91%,"Right, I am going to tell you how this works. You're going i...",Win (1 of 3)
324.,2014-09-28 18:07:31,130.85,92%,I suddenly had the impression that I had been left all alone...,Win (1 of 4)
323.,2014-09-28 18:05:22,159.88,98%,Every time I think of you I feel shot right through with a b...,Win (1 of 2)
322.,2014-09-28 18:04:08,167.40,97%,I must not fear. Fear is the mind killer. Fear is the little...,Win (1 of 3)
321.,2014-09-28 18:01:42,152.71,93%,"I don't want tickets, I need you to find me a painting, a cl...",Win (1 of 3)
320.,2014-09-28 18:00:07,171.35,99%,"I had a dream. There was our world, and the world was dark b...",Win (1 of 2)
319.,2014-09-28 17:59:03,157.91,95%,"Time is tricky. You have whole months, even years, when noth...",Win (1 of 3)
318.,2014-09-28 17:57:50,141.11,96%,In 1873 the Sholes & Glidden Type Writer became the firs...,Win (1 of 2)
317.,2014-09-28 17:56:20,154.86,97%,The unknown future rolls toward us. I face it for the first ...,Win (1 of 2)
316.,2014-09-28 17:55:33,141.18,94%,"Because they're at the bottom of the scale, nerds are a safe...",Win (1 of 4)
315.,2014-09-28 17:54:53,123.86,92%,"Pulp: 1. A soft, moist, shapeless mass or matter. 2. A magaz...",Win (1 of 2)
314.,2014-09-27 22:36:34,115.14,94%,Some have a positive vocation for breaking open safes: from ...,Win (1 of 3)
313.,2014-09-27 22:34:26,148.30,97%,"The result has been the emergence of what some call the ""win...",Win (1 of 3)
312.,2014-09-27 22:32:32,116.47,89%,"But older than me now, more constant, more real, and the fur...",Win (1 of 2)
311.,2014-09-27 22:31:34,153.79,96%,"If we all go for the blonde and block each other, not a sing...",Win (1 of 3)
310.,2014-09-27 22:29:30,145.36,96%,I think you're gonna find - when all this stuff is over and ...,Win (1 of 4)
309.,2014-09-27 22:28:05,137.29,96%,"That's Tommy. He tells people he was named after a gun, but ...",Win (1 of 5)
308.,2014-09-27 22:24:41,133.03,93%,"After removal from the oven, the pizza is sliced and plated ...",Win (1 of 4)
307.,2014-09-27 22:12:38,176.08,100%,"I had a dream. There was our world, and the world was dark b...",Win (1 of 4)
306.,2014-09-27 22:11:35,90.88,87%,"Keying text quickly is important, but it is more important t...",No win (3 of 5)
305.,2014-09-27 22:10:33,142.51,97%,"She was a genius of sadness, immersing herself in it, separa...",Win (1 of 3)
