349.,2017-05-18 18:22:05,126.29,92%,"Mature affection, homage, devotion, does not easily express ...",Win (1 of 3)
348.,2017-05-18 18:21:03,131.33,95%,The number of servings per day that is right for you depends...,Win (1 of 4)
347.,2017-05-18 18:18:20,158.63,100%,Without some flexibility in our definitions we'll remain for...,Win (1 of 5)
346.,2017-05-18 18:17:53,111.29,80%,A hero can be anyone. Even a man doing something as simple a...,No win (2 of 5)
345.,2015-10-27 03:16:22,138.81,96%,I don't believe in painted roses or bleeding hearts while bu...,Win (1 of 5)
344.,2015-10-27 03:12:17,94.22,79%,"Let's sort the buyers from the spiers, the needy from the gr...",No win (2 of 3)
343.,2015-10-27 03:11:00,108.20,84%,"Often, we assume that a familiar situation will be but a rep...",No win (3 of 5)
342.,2014-11-01 17:00:32,146.54,100%,We sit silently and watch the world around us. This has take...,Win (1 of 4)
341.,2014-11-01 16:59:43,100.88,91%,Ideology: the process of making ideas. The work was generall...,No win (2 of 4)
340.,2014-10-29 23:47:11,132.76,96%,I know that you weren't bored that day because there was a l...,Win (1 of 4)
339.,2014-10-29 23:46:16,125.73,97%,In order to become an elf I filled out ten pages' worth of f...,Win (1 of 2)
338.,2014-10-20 22:04:37,105.19,86%,The problem we now face is that this thin layer of atmospher...,No win (2 of 3)
337.,2014-10-20 21:59:57,116.79,95%,"They had been given a sign - a powerful, lucid sign - that u...",Win (1 of 2)
336.,2013-10-15 04:12:21,113.86,97%,"As the netted bag says, this potato was grown in Idaho, that...",Win (1 of 2)
335.,2013-10-15 04:11:32,111.61,88%,"The Earth is a world, the world is a ball, a ball in a game ...",Win (1 of 4)
334.,2013-10-15 04:01:27,135.23,95%,The ultimate way to compose is to be able to keyboard as fas...,No win (2 of 4)
333.,2013-10-15 03:53:41,124.14,95%,"A long time ago, I was in Burma, my friends and I were worki...",Win (1 of 2)
332.,2013-10-15 03:52:23,125.36,92%,"I'm so glad you came, I'm so glad you remembered, the walkin...",Win (1 of 2)
331.,2013-07-24 04:23:30,105.55,85%,"One day you're in a funk about things, telling a friend that...",No win (2 of 5)
330.,2013-07-24 04:22:38,133.72,96%,Be impeccable with your word - speak with integrity. Say onl...,Win (1 of 2)
329.,2013-05-31 13:04:49,127.82,96%,"But older than me now, more constant, more real, and the fur...",Win (1 of 4)
328.,2013-05-19 06:34:44,114.50,93%,"Every craft and every investigation, and likewise every acti...",Win (1 of 2)
327.,2013-05-19 06:33:23,122.62,96%,"The time I waited seemed endless, and I felt doubts and fear...",Win (1 of 3)
326.,2013-05-19 06:32:32,110.23,87%,"If I leave here tomorrow, would you still remember me? For I...",No win (2 of 3)
325.,2013-05-19 06:31:00,101.29,87%,"And I said, I don't care if they lay me off either, because ...",Win (1 of 2)
324.,2013-01-15 18:35:44,127.00,92%,"There is no pain, you are receding. A distant ship smoke on ...",Win (1 of 3)
323.,2013-01-15 18:34:05,135.73,92%,"Never give up, no matter how far behind you are, no matter h...",Win (1 of 2)
322.,2013-01-15 18:33:03,127.04,95%,Lucid but wholly false recollections can easily be induced b...,Win (1 of 5)
321.,2013-01-15 18:30:58,119.65,91%,You've got a way to keep me on your side. You give me cause ...,Win (1 of 2)
320.,2012-12-03 03:51:56,123.20,91%,But if in efficient causes it is possible to go on to infini...,Win (1 of 4)
319.,2012-12-03 03:48:05,126.00,88%,"The brain can be a tool. It can recall phone numbers, solve ...",Win (1 of 4)
318.,2012-11-27 03:40:33,114.41,94%,Data is by definition easy to copy. And the Internet makes c...,Win (1 of 3)
317.,2012-11-27 03:39:36,106.91,93%,It is by will alone I set my mind in motion. It is by the ju...,No win (2 of 3)
316.,2012-10-02 16:17:04,111.07,92%,"Webster defines intelligence as, ""the ability to apprehend i...",Win (1 of 3)
315.,2012-10-02 16:15:45,126.89,97%,"When Betty and Billy fell asleep, he walked down to the kitc...",Win (1 of 2)
314.,2012-10-02 16:14:41,109.85,89%,"There are men who possess a peculiarly strong visual memory,...",No win (2 of 4)
313.,2012-04-05 07:26:59,136.62,95%,"When you are typing on a typewriter, your input appears dire...",Win (1 of 3)
312.,2012-04-05 07:26:15,113.39,86%,"Never give up, no matter how far behind you are, no matter h...",Win (1 of 3)
