507.,2017-05-19 08:00:10,117.15,95%,"An essential characteristic of the superhero mythology is, t...",Win (1 of 2)
506.,2017-05-19 07:57:55,127.72,98%,"It's an odd feeling, farewell. There is such envy in it. Men...",Win (1 of 5)
505.,2017-05-19 07:57:22,151.87,100%,If only all the contradictory voices shouting inside my head...,Win (1 of 4)
504.,2017-05-19 07:56:52,135.20,98%,We passionately long that there may be another life in which...,Win (1 of 3)
503.,2017-05-19 07:55:58,136.75,91%,I don't want to live someone else's idea of how to live. Don...,Win (1 of 3)
502.,2017-05-19 07:55:11,140.89,96%,"If someone gives you an opinion and says, ""Hey, you look so ...",Win (1 of 2)
501.,2017-05-19 07:54:27,129.98,91%,Is that what your little note says? It must be hard living y...,No win (2 of 5)
500.,2017-05-19 07:53:53,127.37,91%,Certainly the determining acts of her life were not ideally ...,Win (1 of 4)
499.,2017-03-04 06:42:28,119.86,94%,"Translating from one language to another, unless it is from ...",Win (1 of 3)
498.,2016-12-16 00:52:29,137.63,98%,You've got a way to keep me on your side. You give me cause ...,No win (2 of 5)
497.,2016-12-16 00:52:07,118.29,93%,"It's a blue savanna song: somewhere cross the desert, someti...",Win (1 of 3)
496.,2016-11-12 06:47:53,119.17,96%,I was having this awful nightmare that I was 32. And then I ...,Win (1 of 2)
495.,2016-11-12 06:46:49,126.41,93%,"I've never tried to keep a specific person alive before, and...",No win (2 of 3)
494.,2016-10-10 05:14:47,128.75,99%,Music finds a comfortable parallel with that of human langua...,Win (1 of 2)
493.,2016-10-08 23:22:12,135.78,95%,So it's all come back round to breaking apart again. Breakin...,Win (1 of 3)
492.,2016-10-08 23:21:26,139.28,94%,The time has come for man to set himself a goal. The time ha...,Win (1 of 3)
491.,2016-09-03 23:57:24,136.72,97%,"A computer needs a manager to administer its operations, jus...",Win (1 of 4)
490.,2016-09-03 23:56:55,132.15,97%,At the time when Britain faced a plunge into chaos and darkn...,Win (1 of 3)
489.,2016-08-29 04:24:13,114.36,94%,"It is a period of civil war. Rebel spaceships, striking from...",Win (1 of 3)
488.,2016-08-29 04:23:24,127.92,93%,"So I was sitting in my cubicle today, and I realized, ever s...",Win (1 of 5)
487.,2016-08-29 04:22:10,126.12,94%,"So I was sitting in my cubicle today, and I realized, ever s...",Win (1 of 3)
486.,2016-08-28 00:37:12,125.98,95%,Your faith was strong but you needed proof. You saw her bath...,No win (3 of 5)
485.,2016-08-28 00:36:12,117.00,96%,"Listen, strange women lyin' in ponds distributin' swords is ...",No win (4 of 5)
484.,2016-08-28 00:34:37,136.57,95%,We don't read and write poetry because it's cute. We read an...,Win (1 of 4)
483.,2016-08-27 05:08:32,121.73,95%,The invention of the wheel represented a major turning point...,No win (2 of 4)
482.,2016-08-27 05:04:06,122.53,92%,Do I really look like a guy with a plan? You know what I am?...,No win (2 of 5)
481.,2016-08-27 05:03:16,107.47,88%,Having endured the racial turmoil of the Civil Rights Moveme...,Win (1 of 2)
480.,2016-08-27 05:01:32,132.51,95%,We live in an age when people do more writing than they have...,Win (1 of 5)
479.,2016-08-27 05:00:57,122.37,91%,"Baby, ever wondered why I could make you laugh and cry? Ecli...",No win (3 of 4)
478.,2016-08-27 04:59:40,126.75,84%,As much money and life as you could want! The two things mos...,No win (3 of 3)
477.,2016-08-27 04:59:05,138.89,93%,"Hanging by threads of palest silver, I could have stayed tha...",Win (1 of 3)
476.,2016-08-27 04:58:30,138.20,97%,There's sometimes a buggy. How many drivers does a buggy hav...,Win (1 of 4)
475.,2016-08-27 04:57:54,118.37,93%,"Do you smell that? Napalm, son. Nothing else in the world sm...",No win (2 of 3)
474.,2016-08-27 04:57:18,126.18,94%,"Let me get this straight. You think that your client, one of...",No win (2 of 3)
473.,2016-08-27 04:55:21,129.20,88%,"A computer needs a manager to administer its operations, jus...",Win (1 of 3)
472.,2016-08-26 05:41:28,127.30,94%,"He started running, up and up, until he hurled himself into ...",Win (1 of 3)
471.,2016-08-26 02:12:17,128.17,90%,Don't take anything personally - nothing others do is becaus...,No win (2 of 3)
470.,2016-08-24 07:59:36,131.41,93%,One thing I've learned in the last seven years: in every gam...,Win (1 of 3)
469.,2016-08-24 07:58:50,153.24,94%,"I know a bloke who knows a bloke who knows a bloke. Now, I k...",No win (2 of 3)
468.,2016-08-24 07:50:36,145.09,98%,I've seen things you people wouldn't believe. Attack ships o...,Win (1 of 3)
467.,2016-08-24 07:50:02,118.48,84%,"But no matter how effective the lesson was, I never really u...",Win (1 of 4)
466.,2016-08-24 07:49:30,146.06,99%,And I will strike down upon thee with great vengeance and fu...,Win (1 of 2)
465.,2016-08-23 05:02:38,119.76,93%,If you're working out in front of a mirror and watching your...,Win (1 of 3)
464.,2016-08-22 08:22:00,121.67,95%,Is this the real life? Is this just fantasy? Caught in a lan...,Win (1 of 3)
463.,2016-08-22 08:21:18,124.84,89%,The men in the room suddenly realized that they didn't want ...,Win (1 of 4)
462.,2016-08-22 02:00:20,149.31,100%,You're not like the others. I've seen a few; I know. When I ...,Win (1 of 3)
461.,2016-08-14 23:26:03,108.28,93%,I am fundamentally an optimist. Whether that comes from natu...,Win (1 of 4)
460.,2016-07-31 21:28:39,131.65,93%,"Keying text quickly is important, but it is more important t...",Win (1 of 5)
459.,2016-07-31 21:26:01,138.50,99%,We live in an age when people do more writing than they have...,No win (2 of 4)
458.,2016-07-31 21:25:28,120.86,93%,Even the best-designed chair won't make up for bad posture. ...,No win (2 of 5)
457.,2016-07-31 21:24:56,145.31,99%,"You have a class of young strong men and women, and they wan...",No win (2 of 4)
456.,2016-07-31 21:24:22,134.63,91%,The men in the room suddenly realized that they didn't want ...,Win (1 of 4)
455.,2016-07-31 04:27:18,141.35,97%,Be impeccable with your word - speak with integrity. Say onl...,Win (1 of 4)
454.,2016-07-31 03:51:32,119.34,96%,"A zealot might be, for instance, an individual with a person...",No win (2 of 2)
453.,2016-07-31 03:50:44,112.65,95%,In 1969 four computers located around the country were in co...,Win (1 of 2)
452.,2016-07-30 23:34:25,124.21,91%,"A sensitive and honest-minded man, if he's concerned about e...",Win (1 of 2)
451.,2016-07-28 02:59:39,125.74,96%,"If I leave here tomorrow, would you still remember me? For I...",No win (3 of 4)
450.,2016-07-28 02:58:49,127.56,98%,"You needn't take it any further, sir. You've proved to me th...",Win (1 of 4)
449.,2016-07-26 07:18:58,120.25,92%,"And though my journeys did take me to a great many states, a...",Win (1 of 3)
448.,2016-07-22 05:11:18,112.34,91%,Some have a positive vocation for breaking open safes: from ...,Win (1 of 2)
447.,2016-07-22 05:10:30,114.53,94%,"So, I'm tending bar there at Ecklund & Swedlin's last Tu...",No win (2 of 2)
446.,2016-07-22 05:09:35,130.75,95%,Your faith was strong but you needed proof. You saw her bath...,Win (1 of 3)
445.,2016-07-22 05:08:49,154.61,98%,Your inner child will be happy to know that when it comes to...,Win (1 of 3)
444.,2016-07-22 05:08:13,125.82,98%,"The term ""barbarian"" was created by the Greeks; it was origi...",Win (1 of 2)
443.,2016-07-22 05:07:37,138.75,98%,Popularity is only partially about individual attractiveness...,No win (1 of 1)
442.,2016-07-22 05:07:00,112.39,88%,Typing competitions provided another test of the Qwerty keyb...,Win (1 of 2)
441.,2016-07-19 08:34:14,121.33,85%,"Let's sort the buyers from the spiers, the needy from the gr...",Win (1 of 2)
440.,2016-07-19 08:33:33,152.55,96%,There are but two types of men who desire war: those who hav...,Win (1 of 3)
439.,2016-07-16 05:18:40,127.76,93%,"What good's a reward if you ain't around to use it? Besides,...",Win (1 of 2)
438.,2016-07-14 07:38:40,122.48,92%,The one place where a man ought to get a square deal is in a...,Win (1 of 2)
437.,2016-07-13 21:05:45,125.54,98%,"There was me, that is Alex, and my three droogs, that is Pet...",Win (1 of 2)
436.,2016-07-13 02:56:42,117.81,95%,I'm telling it like it is. Get used to it or put this book d...,Win (1 of 3)
435.,2016-07-12 05:39:22,114.20,93%,"It's a blue savanna song: somewhere cross the desert, someti...",Win (1 of 3)
434.,2016-07-12 05:30:26,131.67,97%,"Some pilots like the excitement of our missions, knowing tha...",Win (1 of 5)
433.,2016-07-12 05:29:33,121.33,94%,"In the English language, swearing is essential to effective ...",Win (1 of 3)
432.,2016-07-12 05:29:04,114.73,89%,"There are perhaps twenty regular posters on the forum, and s...",Win (1 of 3)
431.,2016-07-12 03:38:59,122.52,90%,The place to improve the world is first in one's own heart a...,Win (1 of 5)
430.,2016-07-11 22:28:43,145.89,96%,"Combat for a naval aviator is fought in short, violent burst...",No win (2 of 4)
429.,2016-07-11 22:27:27,123.21,97%,"Milt, with the excellent timing of a master comedy writer, w...",Win (1 of 4)
428.,2016-07-11 22:26:03,133.86,97%,"Contrary to the feminist cant, there are many things we can ...",No win (2 of 4)
427.,2016-07-10 23:32:35,109.31,91%,"Do you smell that? Napalm, son. Nothing else in the world sm...",Win (1 of 2)
426.,2016-07-09 00:01:21,119.00,92%,"There is no pain, you are receding. A distant ship smoke on ...",Win (1 of 3)
425.,2016-07-08 20:26:08,131.21,93%,Writing is hard work. A clear sentence is no accident. Very ...,Win (1 of 2)
424.,2016-07-08 20:10:52,134.73,96%,Be impeccable with your word - speak with integrity. Say onl...,Win (1 of 3)
423.,2016-07-08 20:10:19,143.64,97%,I hope it is true that a man can die and yet not only live i...,Win (1 of 3)
422.,2016-07-08 20:09:43,146.82,96%,"If you really want to hear about it, the first thing you'll ...",Win (1 of 3)
421.,2016-07-08 20:08:52,116.39,96%,"Finally, there are those languages, such as Turkish, Finnish...",Win (1 of 3)
420.,2016-07-08 20:07:51,125.44,98%,"It may seem quite novelistic to you, and I am willing to agr...",Win (1 of 3)
419.,2016-07-08 20:00:21,112.98,93%,"My friend, I shall be pedagogic, and say you ought to start ...",Win (1 of 4)
418.,2016-07-08 19:12:00,119.05,93%,"Let's sort the buyers from the spiers, the needy from the gr...",Win (1 of 3)
417.,2016-07-08 07:50:31,116.69,93%,It doesn't mean much to be able to filter out most present-d...,Win (1 of 5)
416.,2016-07-08 07:49:56,128.17,99%,"Yeah, you just take Soupy-Sales to prom 'cause I can think o...",Win (1 of 2)
415.,2016-07-08 07:18:44,132.65,94%,Popularity is only partially about individual attractiveness...,Win (1 of 3)
414.,2016-07-08 05:37:08,129.33,98%,"Races are not won in the first corner; however, they are oft...",No win (2 of 4)
413.,2016-07-08 05:36:29,112.45,90%,Any finite number divided by infinity is as near to nothing ...,Win (1 of 2)
412.,2016-07-08 03:58:40,132.55,95%,"A computer needs a manager to administer its operations, jus...",Win (1 of 5)
